,temporal_1,temporal_2,temporal_3,temporal_4,temporal_5,temporal_6,temporal_7,temporal_8,temporal_9,temporal_10,message_transfer_time,thread_run_time,processor_utilization,input_waiting,label
880,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.902316459199643,4.564680006332097,0.6834530622886044,1.6654752784381417,1
881,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.1236514581830073,0.7094386771243155,0.0246845740460655,0.5402270007983446,1
882,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1393870770275818,7.949861451032598,0.011964104010368959,2.2646935227835785,1
883,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.675711601200158,8.081747566824035,0.4259840245161579,1.9131723385009303,0
884,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.21110826111960634,7.219775071655561,0.13056534990059865,0.05767876903512581,1
885,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.370397708634753,9.96550749923612,0.4461276154296798,0.19679676815766256,0
886,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.061844226756448,9.921171349526544,0.36603431791414687,0.2763509820070865,1
887,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.9559549420416698,1.7942040244741364,0.10227735303949215,0.7485189144672183,1
888,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3798734369296894,7.954124637329603,0.6397071759897133,0.830159487041319,1
889,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.11201406899298383,6.598240975827697,0.6497221862985756,2.032464602568438,1
890,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.4276852455072175,7.264679366833113,0.6446779033824701,1.95098594015563,1
891,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.243295720859646,9.909005019524253,0.8646300100613867,2.6160095361483706,1
892,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.6211533125329383,8.36619250260557,0.006773740742448187,2.445943546253623,1
893,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2814224919598246,3.915172929450532,0.027735020978141622,2.365652677417312,1
894,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.6510171077520157,9.374656204336404,0.5231652859821224,1.766719592485956,1
895,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2713319732436714,8.751654761411594,0.46601552804166146,0.3198980048395492,1
896,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7192352283007142,7.062335771512119,0.9905674753000676,2.063245620919761,1
897,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.9220662871797263,9.369593329470119,0.3575360696491846,0.9069644864860474,1
898,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1433615237292534,4.622667656054855,0.3891041943763601,2.3501842512156337,1
899,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4666175865783656,7.132562319172447,0.8357063692402803,1.1000603514401006,1
900,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7090435886381558,0.040872947231479495,0.6230921783639061,0.40321810481954745,1
901,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7071610475721718,5.685810818928002,0.07107512099836855,1.81592523176531,1
902,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.219119454607686,7.236890661029202,0.05765929484178456,2.6484162520139853,0
903,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9497126835131793,3.8301188249873244,0.5285518029873957,0.5275743524527918,1
904,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.9617451074334564,8.67918274172993,0.39677235182614723,0.8832777495777773,1
905,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2860954819039212,4.850678073045951,0.7354313313501692,0.7933019485891113,1
906,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.1317041622979924,2.825513558389674,0.6280621845770293,2.3468314931200185,1
907,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.49453795493869,5.494450258696625,0.00030653721113726995,0.45653794388285207,0
908,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.6697774537540853,9.055157676783569,0.01687765732910229,1.3211689249993208,0
909,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.353670280800472,6.8244886557417415,0.8397144865253494,1.1298084949410656,1
910,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.090228573141403,9.500793502054751,0.16458518012381196,2.307992685205573,1
911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.8346335000650384,4.476192759008251,0.5695955176189952,1.3182375226783212,1
912,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.39846244282168986,6.584794920331213,0.9404968097628994,0.7467162286075965,1
913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.805541798664297,6.28393620599618,0.9666066444882597,0.24184931470605509,1
914,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0085941214292955,2.391231753391241,0.8442527360701255,1.4574582012549793,1
915,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5844385097169646,7.445755010829299,0.8889232509645644,0.7470507020294982,1
916,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7951296575499645,0.6799168351793861,0.9050587502953149,2.0565204176521465,1
917,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.585111412996167,5.751241786425939,0.07655580980737575,0.7202494056398642,1
918,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1125997564741845,1.7801495837254,0.8572428210697111,1.6109736315074499,1
919,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1956164486526255,1.8834355939471392,0.41573212723775066,1.909708948562446,1
920,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.942107164988034,9.798315439620893,0.04266565437241543,2.7020332235677826,0
921,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.1633877922821507,3.845206691134102,0.5331711001256049,2.7161547272800193,1
922,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3930148278727195,5.196114364805827,0.11670404555174552,2.0054954296612353,1
923,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.929511015882298,6.651137863268513,0.07911447068794097,0.6402778908837147,1
924,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.3958334044838079,4.982909198633231,0.4675788186125023,0.1806748835126828,1
925,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.598258059490998,7.258764390716982,0.3147689857552386,2.2566523490314525,1
926,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3166640726547874,0.26030224674931657,0.8813176805938523,1.079939310741243,1
927,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8715322396326046,6.767015465698057,0.3155908434566782,0.3620323061666453,0
928,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.219920621928778,3.243934975192567,0.822576301171341,2.5056957164680456,1
929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8635343128887776,8.793640969626713,0.004891214783275033,1.611195099155205,1
930,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.294474371318576,1.4340792022874027,0.9492085347753272,2.847036912879159,1
931,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.2142162992298522,0.30643464003464294,0.05432902461921196,1.7366231177960292,1
932,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.047136192356121,0.6095109448514902,0.2628833546030487,2.853840833821039,0
933,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.371737745586423,5.221851640992806,0.024886569354063526,1.6455923219256214,0
934,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15652707025436974,2.1524867124101754,0.9593549381073782,0.5159640222568468,1
935,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6633486941430515,7.531776942595261,0.05168511831346656,2.891909829227831,0
936,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.399612675801349,0.5552600024818621,0.3490030415868719,0.269401310323102,1
937,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.084438901265746,2.3482889816922023,0.6638402984142887,0.5479625201484819,1
938,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.2921531620418936,8.302416213705017,0.32201579661091073,2.987708653629778,1
939,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.75737529720991,0.4564115892748999,0.007486740575623263,2.3357904695965486,1
940,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.7440241045264595,7.876128168390945,0.24057253304867254,2.5224804506738385,0
941,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8341118219884929,1.1176505924864388,0.7146926466686183,1.41445764272706,1
942,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.040365780469582835,8.427590095284733,0.37827842782121157,1.1360389517747422,1
943,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5275914732111858,7.8404217799441644,0.8202853381328061,0.814551614777066,1
944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.42670185058897,2.187558115787133,0.738979971363975,0.16150204174485472,1
945,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.965849015946925,4.019724555060029,0.5859865738966199,0.1419521268118077,1
946,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.8216236153589032,4.580045603881081,0.09447532514937307,0.9839642588021069,1
947,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.032138605711175,3.93776519048308,0.9819994092904568,0.6716312712180913,1
948,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1079136808624734,2.110316222337697,0.5206728568976877,2.0003670115604706,1
949,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.05156657816644,2.2615787010324118,0.260179284890805,0.5088627068368193,1
950,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.071134470593648,6.906958658686108,0.602134638525865,2.7271518228236236,1
951,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.96718640267181,1.5155712524575693,0.7067798196054845,2.903179630504445,1
952,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0261265311682162,2.8198659144402383,0.46750449834738483,1.4246766741445622,1
953,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8203650613244609,0.6302582462809381,0.6418309829052995,0.15334874371098528,1
954,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7815657477144178,2.1810833583510183,0.10804011817474501,0.5119032942812983,1
955,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.45049994101185264,0.378085503217499,0.8740655510817306,0.8015251934610217,1
956,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.770965931223529,6.983387337955906,0.6807251313804429,2.6279339643868944,1
957,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5974612117745746,4.044290853520165,0.7729869603729297,2.6648068842740376,1
958,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.5684460826307447,3.776682871885745,0.113735060275717,2.89889127927895,1
959,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.9395494928903503,4.856382360822825,0.5193026825970628,0.7879369547761573,1
960,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0309613380463016,2.6129461457766077,0.6925947805409707,0.5274647991040344,1
961,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.703826033469195,3.603335923014055,0.5222828495120234,1.5744834571131787,1
962,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.1732460985015525,5.909656718148829,0.09920899455986665,1.0330756401929504,1
963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.490426466149807,2.2452386649310183,0.06065919135061715,1.1943941043090747,0
964,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2565433091655689,4.6196794717871095,0.6160162356561034,1.357172863102336,1
965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1519141955619202,5.749226512792159,0.7968912629599297,0.18270255411377267,1
966,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5438403487316606,1.3809399720366822,0.996629040896845,0.9737989884955961,1
967,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.218445735422643,3.069699372171634,0.5682174775507112,2.229638821834174,1
968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.6514675872920273,5.522122769361044,0.22949734716671344,1.4359743717157571,0
969,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8106159155354437,4.012598151262882,0.40507656383690027,2.2964724315558955,1
970,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7395247371063268,7.1599460427837105,0.10663964979177842,2.017018287992693,1
971,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.647146542116542,2.313217877173078,0.41387066897635094,2.823476483621588,0
972,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.795029493821321,4.707237109073828,0.8401672799469233,2.071050967891071,1
973,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9136500296871791,8.210460704571974,0.39019971189142544,1.6786479109079604,1
974,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.2956475511254884,1.427693166936319,0.05173357580937632,0.4715144292931487,1
975,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6029164617565558,8.949279136389508,0.1659114207960405,2.7633171049633543,1
976,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.973009218357621,4.4724588502788984,0.6696777028320435,2.9901604382134375,1
977,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.633846449296335,4.798402942722681,0.6912255146949213,2.5274331327069084,1
978,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.1900757069857577,6.359084062356114,0.19804174958288956,0.28043721001715793,1
979,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.362106315906671,5.418335713243694,0.810141542177507,0.3342672201186542,1
980,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.538072792806798,8.232501331464647,0.28085563188731344,1.0947463569870117,1
981,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.5414157028735502,1.866400962735223,0.5557152336108252,2.0880699427620466,1
982,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.6414333173225355,1.2990463398302132,0.3077056422307657,2.480713416014426,1
983,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.196533840224954,2.634846692308641,0.6931170191388768,0.5424457085173007,1
984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.654197851171604,9.978133537694148,0.3756751148481693,1.8757211332596402,0
985,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.642392260421832,0.9886441623260189,0.7618069228193889,0.4786994477907669,1
986,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.4248855417373343,5.304518093354886,0.48342609665307357,0.3363121398405098,1
987,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.4073799690152022,7.733807352762815,0.6402702336839451,1.4129168444445641,1
988,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0308729644865782,8.325961533454587,0.926053137760096,2.58313166804952,1
989,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5930693883482,9.574246929957564,0.435344781000944,1.8831169908521068,0
990,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29123348163761387,9.951669004889169,0.5506449751292676,2.044630951247332,1
991,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.6853657021001363,5.522561576877551,0.18911778954883895,1.1794984512288482,1
992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450250688811536,2.4078684098213365,0.6934322631602173,0.800641098216599,1
993,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.000345136518623,5.198964435330287,0.212707448722407,2.7962894393419573,1
994,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.16609300071746,7.360321826115527,0.6899582074866997,1.234225415517919,1
995,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5211643293251894,4.766677025774193,0.9231834303432086,1.5402135084365112,1
996,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.697640256295376,2.723101974598985,0.9413008892605711,0.21666603969283804,1
997,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.482614363584848,8.22093024940187,0.8018281854336542,0.20745417021426904,1
998,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.4184830723468007,8.291148883827827,0.5391445965928688,2.274191935064982,1
999,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6977536547555188,5.506478913184637,0.8372185288299436,2.796018004932763,1
